,make,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
24226,Ford, Fiesta,2019,16280,Manual,7512,Petrol,145,55.4,1.0
24227,Ford, Focus,2018,12600,Manual,35211,Diesel,145,74.3,1.5
24228,Ford, Focus,2014,6991,Manual,57483,Diesel,20,67.3,1.6
24229,Ford, Fiesta,2014,6991,Manual,21020,Petrol,30,54.3,1.2
24230,Ford, Focus,2013,5397,Manual,80146,Diesel,20,67.3,1.6
24231,Ford, Kuga,2017,15999,Manual,31065,Diesel,145,54.3,2.0
24232,Ford, Fiesta,2014,8999,Manual,29893,Petrol,0,65.7,1.0
24233,Ford, Mondeo,2017,12490,Manual,36139,Diesel,145,64.2,2.0
24234,Ford, Mondeo,2017,12599,Manual,27776,Diesel,145,64.2,2.0
24235,Ford, Mondeo,2017,12480,Manual,32140,Diesel,145,64.2,2.0
24236,Ford, Fiesta,2016,8230,Manual,50784,Petrol,0,65.7,1.0
24237,Ford, Focus,2015,8250,Manual,64734,Diesel,0,74.3,1.5
24238,Ford, Mondeo,2017,11990,Manual,25490,Diesel,145,67.3,2.0
24239,Ford, B-MAX,2014,7200,Semi-Auto,32318,Petrol,160,44.1,1.6
24240,Ford, Mondeo,2016,9850,Manual,60668,Diesel,0,78.5,1.5
24241,Ford, KA,2014,4290,Manual,45201,Petrol,30,57.7,1.2
24242,Ford, Fiesta,2017,8000,Manual,13369,Petrol,125,54.3,1.2
24243,Ford, Grand C-MAX,2015,9797,Semi-Auto,40521,Diesel,125,56.5,2.0
24244,Ford, B-MAX,2014,6890,Manual,29431,Diesel,20,68.9,1.5
24245,Ford, EcoSport,2017,8890,Manual,22709,Petrol,145,44.8,1.5
24246,Ford, Grand C-MAX,2013,7690,Manual,36270,Diesel,125,60.1,1.6
24247,Ford, Kuga,2017,18497,Automatic,13128,Diesel,145,54.3,2.0
24248,Ford, Mondeo,2017,12890,Manual,65040,Diesel,30,62.8,2.0
24249,Ford, Mondeo,2016,11591,Manual,29573,Diesel,20,68.9,2.0
24250,Ford, EcoSport,2017,9990,Manual,12000,Petrol,150,53.3,1.0
24251,Ford, Focus,2016,8990,Manual,53500,Diesel,0,74.3,1.5
24252,Ford, Focus,2016,9463,Manual,39275,Diesel,0,74.3,1.5
24253,Ford, Tourneo Connect,2016,10873,Automatic,56892,Diesel,125,56.6,1.5
24254,Ford, Kuga,2017,10987,Manual,33627,Diesel,30,64.2,1.5
24255,Ford, Ka+,2017,6968,Manual,23745,Petrol,30,57.7,1.2
24256,Ford, Fiesta,2015,7995,Manual,8700,Petrol,125,54.3,1.2
24257,Ford, Ka+,2017,6995,Manual,22653,Petrol,145,57.7,1.2
24258,Ford, Fiesta,2013,7495,Manual,36700,Petrol,0,65.7,1.0
24259,Ford, Fiesta,2017,8999,Manual,12850,Petrol,145,65.7,1.0
24260,Ford, Fiesta,2018,8997,Manual,24046,Petrol,145,65.7,1.0
24261,Ford, Fiesta,2018,11250,Manual,21666,Petrol,145,56.5,1.0
24262,Ford, Fiesta,2018,10770,Manual,31306,Petrol,145,56.5,1.0
24263,Ford, Fiesta,2017,7890,Manual,39876,Petrol,0,65.7,1.0
24264,Ford, Fiesta,2016,8950,Manual,10864,Petrol,125,54.3,1.2
24265,Ford, Focus,2017,9500,Manual,25887,Diesel,0,74.3,1.5
24266,Ford, Focus,2017,15187,Manual,17981,Diesel,20,67.3,2.0
24267,Ford, Fiesta,2017,8450,Manual,29193,Petrol,125,54.3,1.2
24268,Ford, Fiesta,2014,6700,Manual,47000,Petrol,0,65.7,1.0
24269,Ford, Focus,2016,15200,Manual,15440,Diesel,20,67.3,2.0
24270,Ford, Kuga,2016,15512,Manual,15641,Diesel,145,54.3,2.0
24271,Ford, Mondeo,2017,15822,Automatic,13402,Diesel,125,58.9,2.0
24272,Ford, Fiesta,2018,10360,Manual,39478,Petrol,145,56.5,1.0
24273,Ford, S-MAX,2015,14950,Manual,24421,Petrol,160,43.5,1.5
24274,Ford, EcoSport,2018,14750,Manual,7709,Petrol,145,54.3,1.0
24275,Ford, Fiesta,2017,8500,Manual,13196,Petrol,0,65.7,1.0
24276,Ford, Focus,2018,12090,Automatic,12279,Petrol,145,51.4,1.0
24277,Ford, Fiesta,2015,7250,Manual,19913,Petrol,0,65.7,1.0
24278,Ford, Focus,2018,14480,Manual,13807,Petrol,145,58.9,1.0
24279,Ford, Focus,2016,10660,Manual,18560,Diesel,0,74.3,1.5
24280,Ford, C-MAX,2014,9500,Semi-Auto,30124,Diesel,165,50.4,2.0
24281,Ford, Focus,2017,11000,Manual,28840,Petrol,20,60.1,1.0
24282,Ford, Focus,2015,8682,Manual,35938,Petrol,20,61.4,1.0
24283,Ford, Fiesta,2017,14932,Manual,5696,Petrol,145,65.7,1.0
24284,Ford, Kuga,2014,10582,Manual,38547,Diesel,145,53.3,2.0
24285,Ford, Focus,2017,15612,Manual,24421,Diesel,145,67.3,2.0
24286,Ford, Focus,2017,17252,Manual,15834,Petrol,145,41.5,2.0
24287,Ford, Focus,2015,9362,Manual,45588,Petrol,20,60.1,1.0
24288,Ford, Mondeo,2018,17122,Manual,20877,Diesel,145,62.8,2.0
24289,Ford, Fiesta,2016,12852,Manual,12240,Petrol,145,47.9,1.6
24290,Ford, Fiesta,2015,7900,Manual,27372,Petrol,0,65.7,1.0
24291,Ford, Focus,2019,15950,Manual,3333,Diesel,150,80.7,1.5
24292,Ford, Focus,2018,12590,Manual,29440,Diesel,150,74.3,1.5
24293,Ford, Focus,2018,13220,Manual,9812,Petrol,145,61.4,1.0
24294,Ford, Fiesta,2018,10180,Manual,12689,Petrol,150,65.7,1.0
24295,Ford, Fiesta,2017,7990,Manual,39592,Petrol,150,65.7,1.0
24296,Ford, Focus,2019,16090,Manual,5473,Petrol,150,60.1,1.0
24297,Ford, Focus,2019,15410,Manual,8150,Petrol,145,60.1,1.0
24298,Ford, Focus,2013,6500,Manual,71250,Diesel,20,67.3,1.6
24299,Ford, Fiesta,2016,8500,Manual,15542,Petrol,125,54.3,1.2
24300,Ford, Focus,2019,16350,Automatic,9790,Petrol,145,50.4,1.0
24301,Ford, Fiesta,2013,5898,Manual,42045,Petrol,30,54.3,1.2
24302,Ford, Fiesta,2017,9499,Manual,3266,Petrol,145,64.2,1.1
24303,Ford, Mondeo,2016,10260,Manual,22268,Diesel,0,78.5,1.5
24304,Ford, Focus,2014,6590,Manual,56557,Diesel,20,67.3,1.6
24305,Ford, Focus,2017,12360,Manual,15311,Diesel,145,74.3,1.5
24306,Ford, Kuga,2017,12750,Manual,53033,Diesel,145,54.3,2.0
24307,Ford, Fiesta,2018,11000,Manual,16830,Petrol,145,56.5,1.0
24308,Ford, Fiesta,2018,11000,Manual,22140,Petrol,145,56.5,1.0
24309,Ford, Focus,2015,12638,Manual,46628,Diesel,20,67.3,2.0
24310,Ford, Focus,2014,5290,Manual,59003,Diesel,20,67.3,1.6
24311,Ford, Focus,2013,6790,Manual,34521,Petrol,150,47.9,1.6
24312,Ford, Fiesta,2017,10410,Manual,14344,Petrol,145,62.8,1.0
24313,Ford, Focus,2016,14950,Manual,13820,Petrol,200,41.5,2.0
24314,Ford, EcoSport,2019,15450,Manual,5000,Diesel,145,58.9,1.5
24315,Ford, Edge,2018,19790,Manual,18301,Diesel,145,48.7,2.0
24316,Ford, Focus,2016,9495,Manual,28740,Diesel,0,74.3,1.5
24317,Ford, KA,2013,4995,Manual,40289,Petrol,30,57.7,1.2
24318,Ford, EcoSport,2016,8995,Manual,28474,Petrol,125,53.3,1.0
24319,Ford, Focus,2017,10990,Manual,21554,Petrol,20,61.4,1.0
24320,Ford, Focus,2018,17891,Manual,14384,Petrol,145,41.5,2.0
24321,Ford, Focus,2019,16970,Manual,5922,Diesel,145,74.3,1.5
24322,Ford, Focus,2019,16780,Manual,3075,Petrol,145,58.9,1.0
24323,Ford, Kuga,2017,16820,Manual,33391,Diesel,145,54.3,2.0
24324,Ford, Fiesta,2017,10850,Manual,14698,Petrol,0,65.7,1.0
24325,Ford, Fiesta,2019,16590,Manual,4720,Petrol,145,60.1,1.0
24326,Ford, Fiesta,2017,8930,Manual,12397,Petrol,145,54.3,1.2
24327,Ford, Fiesta,2018,9420,Manual,18332,Petrol,145,64.2,1.1
24328,Ford, Fiesta,2017,7110,Manual,37374,Petrol,145,47.9,1.6
24329,Ford, Fiesta,2017,6900,Manual,50380,Petrol,145,65.7,1.0
24330,Ford, Fiesta,2014,7491,Manual,34300,Diesel,0,76.4,1.5
24331,Ford, S-MAX,2015,14450,Semi-Auto,45003,Diesel,125,56.5,2.0
24332,Ford, Fiesta,2015,5980,Manual,69043,Petrol,0,65.7,1.0
24333,Ford, Fiesta,2014,7360,Manual,28000,Petrol,0,65.7,1.0
24334,Ford, Ka+,2017,6790,Manual,29375,Petrol,150,57.7,1.2
24335,Ford, Fiesta,2017,8240,Manual,12253,Petrol,150,64.2,1.1
24336,Ford, Focus,2016,11330,Manual,24903,Petrol,125,51.4,1.5
24337,Ford, Fiesta,2016,7160,Manual,40065,Diesel,0,88.3,1.5
24338,Ford, Puma,2020,20990,Manual,2459,Petrol,150,50.4,1.0
24339,Ford, Fiesta,2017,9270,Manual,15032,Petrol,0,65.7,1.0
24340,Ford, EcoSport,2017,9320,Manual,14821,Diesel,30,64.2,1.5
24341,Ford, Fiesta,2019,14730,Manual,7269,Petrol,145,60.1,1.0
24342,Ford, Focus,2019,17520,Manual,2679,Petrol,145,60.1,1.0
24343,Ford, Kuga,2015,9540,Manual,77251,Diesel,125,60.1,2.0
24344,Ford, Fiesta,2013,5850,Manual,49649,Petrol,30,54.3,1.2
24345,Ford, Focus,2013,5991,Manual,53080,Petrol,30,56.5,1.0
24346,Ford, Kuga,2017,16720,Semi-Auto,20839,Diesel,145,54.3,2.0
24347,Ford, Mondeo,2013,5491,Manual,75526,Diesel,125,57.7,2.0
24348,Ford, Fiesta,2019,13140,Manual,2359,Petrol,145,48.7,1.1
24349,Ford, Focus,2019,17350,Manual,2931,Petrol,145,60.1,1.0
24350,Ford, C-MAX,2015,6140,Manual,78329,Diesel,30,61.4,1.6
24351,Ford, Fiesta,2017,9160,Manual,29692,Petrol,145,62.8,1.0
24352,Ford, Focus,2017,16370,Manual,9717,Petrol,145,41.5,2.0
24353,Ford, Focus,2019,20391,Automatic,6050,Petrol,145,51.4,1.0
24354,Ford, Focus,2017,17547,Manual,12675,Petrol,145,41.5,2.0
24355,Ford, Fiesta,2018,10750,Manual,15502,Petrol,145,65.7,1.0
24356,Ford, Kuga,2016,15220,Manual,22607,Diesel,145,54.3,2.0
24357,Ford, Fiesta,2013,5130,Manual,76151,Petrol,0,65.7,1.0
24358,Ford, Fiesta,2019,13140,Manual,5211,Petrol,145,48.7,1.1
24359,Ford, Focus,2019,16600,Manual,12500,Diesel,145,74.3,1.5
24360,Ford, Fiesta,2019,12990,Manual,5744,Petrol,145,48.7,1.1
24361,Ford, Fiesta,2016,9295,Manual,16671,Diesel,0,78.5,1.5
24362,Ford, Focus,2019,19090,Manual,2480,Petrol,145,60.1,1.0
24363,Ford, Fiesta,2019,13140,Manual,5011,Petrol,145,48.7,1.1
24364,Ford, Ka+,2017,6930,Manual,12555,Petrol,145,57.7,1.2
24365,Ford, Fiesta,2019,15780,Manual,9803,Petrol,145,60.1,1.0
24366,Ford, Focus,2019,14890,Manual,11867,Petrol,145,60.1,1.0
24367,Ford, Focus,2019,18600,Automatic,10855,Diesel,145,74.3,1.5
24368,Ford, Focus,2019,15660,Manual,8387,Diesel,145,80.7,1.5
24369,Ford, Focus,2019,15530,Manual,16778,Diesel,145,74.3,1.5
24370,Ford, EcoSport,2018,12980,Semi-Auto,12803,Petrol,145,48.7,1.0
24371,Ford, B-MAX,2014,5995,Manual,46012,Petrol,30,55.4,1.0
24372,Ford, Fiesta,2014,6295,Manual,12251,Petrol,30,54.3,1.2
24373,Ford, Focus,2018,13600,Manual,13144,Petrol,145,58.9,1.0
24374,Ford, Fiesta,2017,8250,Manual,31956,Petrol,0,65.7,1.0
24375,Ford, Focus,2016,16810,Manual,20841,Petrol,200,41.5,2.0
24376,Ford, Focus,2019,18000,Manual,14184,Petrol,145,45.6,1.5
24377,Ford, Focus,2018,13300,Manual,30098,Diesel,145,80.7,1.5
24378,Ford, Fiesta,2018,11250,Manual,20186,Petrol,145,56.5,1.0
24379,Ford, Kuga,2017,16430,Manual,26993,Diesel,145,54.3,2.0
24380,Ford, Fiesta,2014,5860,Manual,64834,Petrol,0,65.7,1.0
24381,Ford, Ka+,2017,6990,Manual,7394,Petrol,30,57.7,1.2
24382,Ford, Ka+,2018,7300,Manual,11534,Petrol,145,57.7,1.2
24383,Ford, Ka+,2018,6870,Manual,32715,Petrol,145,57.7,1.2
24384,Ford, Ka+,2018,7950,Manual,13192,Petrol,145,54.3,1.2
24385,Ford, Fiesta,2020,17481,Semi-Auto,1352,Petrol,145,41.5,1.0
24386,Ford, Fiesta,2017,9420,Manual,30045,Petrol,0,65.7,1.0
24387,Ford, Fiesta,2017,7260,Manual,24986,Petrol,125,54.3,1.2
24388,Ford, Kuga,2018,16311,Manual,27506,Diesel,145,64.2,1.5
24389,Ford, Focus,2018,13698,Manual,12502,Diesel,145,74.3,1.5
24390,Ford, Focus,2018,11998,Manual,20932,Diesel,145,74.3,1.5
24391,Ford, Kuga,2017,16698,Manual,13170,Diesel,125,60.1,2.0
24392,Ford, Mondeo,2017,9498,Manual,74351,Diesel,20,68.9,2.0
24393,Ford, Kuga,2017,14498,Manual,18129,Diesel,125,60.1,2.0
24394,Ford, Kuga,2017,14798,Manual,38719,Diesel,125,60.1,2.0
24395,Ford, Fiesta,2018,14490,Manual,12053,Petrol,145,60.1,1.0
24396,Ford, Kuga,2017,16990,Semi-Auto,9019,Diesel,145,54.3,2.0
24397,Ford, Fiesta,2016,6298,Manual,53005,Petrol,125,54.3,1.2
24398,Ford, Grand Tourneo Connect,2016,13995,Manual,30000,Diesel,125,61.4,1.5
24399,Ford, Kuga,2018,16700,Manual,10261,Diesel,145,54.3,1.5
24400,Ford, Focus,2017,12250,Manual,12548,Petrol,145,61.4,1.0
24401,Ford, Grand C-MAX,2017,12850,Manual,8764,Diesel,30,64.2,1.5
24402,Ford, Kuga,2017,18350,Automatic,6985,Petrol,235,38.2,1.5
24403,Ford, Ka+,2017,8250,Manual,18127,Petrol,145,57.7,1.2
24404,Ford, Fiesta,2016,9000,Manual,22740,Petrol,0,65.7,1.0
24405,Ford, Fiesta,2017,9450,Manual,29926,Petrol,145,65.7,1.0
24406,Ford, Ka+,2018,8550,Manual,10681,Petrol,145,57.7,1.2
24407,Ford, Ka+,2018,8650,Manual,15707,Petrol,145,57.7,1.2
24408,Ford, Fiesta,2019,11170,Manual,8237,Petrol,145,58.9,1.0
24409,Ford, Kuga,2015,14750,Manual,5839,Diesel,145,54.3,2.0
24410,Ford, Fiesta,2015,6995,Manual,41385,Petrol,125,54.3,1.2
24411,Ford, Kuga,2013,8995,Manual,97364,Diesel,200,47.9,2.0
24412,Ford, Fiesta,2016,8899,Manual,24828,Petrol,20,62.8,1.0
24413,Ford, EcoSport,2015,7430,Manual,55422,Petrol,125,53.3,1.0
24414,Ford, Ka+,2017,6650,Manual,16702,Petrol,145,57.7,1.2
24415,Ford, Focus,2013,5750,Manual,61747,Petrol,20,58.9,1.0
24416,Ford, S-MAX,2016,15995,Manual,18541,Diesel,125,56.5,2.0
24417,Ford, Focus,2013,6995,Manual,37557,Petrol,30,56.5,1.0
24418,Ford, Fiesta,2015,7995,Manual,18209,Petrol,0,65.7,1.0
24419,Ford, Ka+,2017,7995,Manual,6815,Petrol,145,57.7,1.2
24420,Ford, Fiesta,2013,6890,Manual,14602,Petrol,30,54.3,1.2
24421,Ford, Fiesta,2017,7690,Manual,19189,Petrol,125,54.3,1.2
24422,Ford, Focus,2017,13000,Manual,22997,Petrol,145,51.4,1.5
24423,Ford, Fiesta,2013,7400,Manual,17508,Petrol,30,54.3,1.2
24424,Ford, Focus,2018,14120,Manual,17708,Diesel,145,74.3,1.5
24425,Ford, Fiesta,2017,10187,Manual,7987,Petrol,145,65.7,1.0
24426,Ford, Focus,2017,9000,Manual,44148,Diesel,0,74.3,1.5
24427,Ford, Kuga,2017,15045,Manual,34912,Diesel,125,60.1,2.0
24428,Ford, Focus,2017,13750,Manual,26275,Petrol,145,41.5,2.0
24429,Ford, Ka+,2018,7600,Manual,15084,Petrol,145,57.7,1.2
24430,Ford, Fiesta,2017,8180,Manual,10299,Petrol,145,64.2,1.1
24431,Ford, Focus,2019,17190,Manual,6744,Petrol,145,60.1,1.0
24432,Ford, Focus,2019,16770,Manual,3200,Petrol,145,58.9,1.0
24433,Ford, Kuga,2015,9000,Manual,52900,Diesel,125,60.1,2.0
24434,Ford, Fiesta,2017,10500,Manual,29533,Petrol,20,62.8,1.0
24435,Ford, Fiesta,2014,6999,Manual,40793,Petrol,0,65.7,1.0
24436,Ford, Fiesta,2017,7999,Manual,36987,Petrol,145,54.3,1.2
24437,Ford, Fiesta,2014,6650,Manual,57016,Petrol,0,65.7,1.0
24438,Ford, Fiesta,2016,9000,Manual,24806,Petrol,0,65.7,1.0
24439,Ford, Focus,2015,8000,Manual,40253,Petrol,20,60.1,1.0
24440,Ford, Focus,2018,13500,Manual,10111,Petrol,145,57.7,1.0
24441,Ford, Kuga,2017,16000,Manual,8543,Diesel,145,64.2,1.5
24442,Ford, Focus,2016,16250,Manual,13036,Petrol,200,41.5,2.0
24443,Ford, B-MAX,2017,12000,Manual,8589,Petrol,145,57.7,1.0
24444,Ford, EcoSport,2017,11750,Manual,14372,Petrol,145,53.3,1.0
24445,Ford, Mondeo,2018,17365,Automatic,8500,Petrol,145,37.2,1.5
24446,Ford, Fiesta,2018,12465,Manual,17522,Petrol,145,58.9,1.0
24447,Ford, Focus,2017,10465,Manual,16000,Petrol,150,61.4,1.0
24448,Ford, Focus,2018,13298,Manual,13905,Petrol,145,57.7,1.0
24449,Ford, Fiesta,2017,8998,Manual,9281,Petrol,125,54.3,1.2
24450,Ford, Fiesta,2019,15200,Semi-Auto,9791,Petrol,145,48.7,1.0
24451,Ford, Kuga,2019,19700,Manual,1616,Diesel,145,38.2,2.0
24452,Ford, Kuga,2017,16350,Manual,24008,Diesel,145,54.3,2.0
24453,Ford, Fiesta,2018,10300,Manual,26995,Petrol,145,64.2,1.1
24454,Ford, Kuga,2016,15000,Automatic,16242,Petrol,235,38.2,1.5
24455,Ford, Fiesta,2017,12000,Semi-Auto,25878,Petrol,0,57.7,1.0
24456,Ford, Fiesta,2018,10900,Manual,23079,Petrol,145,65.7,1.0
24457,Ford, Mondeo,2019,19800,Manual,22,Diesel,145,65.7,2.0
24458,Ford, C-MAX,2018,14000,Semi-Auto,5044,Diesel,145,58.9,2.0
24459,Ford, Fiesta,2019,13130,Manual,2871,Petrol,145,48.7,1.1
24460,Ford, Focus,2019,17520,Manual,4835,Petrol,145,60.1,1.0
24461,Ford, Focus,2019,17520,Manual,151,Petrol,145,60.1,1.0
24462,Ford, Kuga,2018,16137,Manual,27331,Diesel,145,64.2,1.5
24463,Ford, Fiesta,2015,6840,Manual,37110,Petrol,125,54.3,1.2
24464,Ford, Fiesta,2019,16750,Manual,2053,Petrol,145,60.1,1.0
24465,Ford, Kuga,2014,10191,Manual,39222,Diesel,145,53.3,2.0
24466,Ford, Kuga,2018,20491,Automatic,17152,Petrol,145,31.0,1.5
24467,Ford, C-MAX,2017,10691,Manual,10367,Diesel,20,68.9,1.5
24468,Ford, C-MAX,2017,10490,Manual,6490,Petrol,160,44.1,1.6
24469,Ford, Fiesta,2018,10291,Manual,14278,Petrol,145,65.7,1.0
24470,Ford, Fiesta,2018,12191,Manual,9610,Petrol,145,65.7,1.0
24471,Ford, Ka+,2018,8500,Manual,4870,Petrol,145,54.3,1.2
24472,Ford, Focus,2019,17290,Manual,4987,Petrol,145,60.1,1.0
24473,Ford, Focus,2016,13480,Manual,26008,Diesel,20,67.3,2.0
24474,Ford, EcoSport,2017,8891,Manual,19123,Petrol,145,44.8,1.5
24475,Ford, Ka+,2017,7190,Manual,15823,Petrol,145,57.7,1.2
24476,Ford, Ka+,2018,8391,Manual,12456,Petrol,145,47.9,1.2
24477,Ford, EcoSport,2017,9600,Manual,31087,Petrol,125,53.3,1.0
24478,Ford, Focus,2018,12190,Manual,32340,Diesel,145,74.3,1.5
24479,Ford, Focus,2018,11991,Manual,24174,Diesel,145,74.3,1.5
24480,Ford, EcoSport,2018,12991,Manual,17123,Petrol,145,54.3,1.0
24481,Ford, Fiesta,2017,9530,Manual,3807,Petrol,145,54.3,1.2
24482,Ford, EcoSport,2015,7590,Manual,30373,Petrol,160,44.8,1.5
24483,Ford, Ka+,2018,7991,Manual,7860,Petrol,145,57.7,1.2
24484,Ford, Fiesta,2018,10191,Manual,12349,Petrol,145,65.7,1.0
24485,Ford, Kuga,2019,18280,Manual,4195,Diesel,145,54.3,1.5
24486,Ford, Focus,2014,6991,Manual,40155,Petrol,20,60.1,1.0
24487,Ford, Fiesta,2019,13830,Manual,6484,Petrol,145,60.1,1.0
24488,Ford, Focus,2019,17520,Manual,151,Petrol,145,60.1,1.0
24489,Ford, Focus,2014,6991,Manual,48460,Petrol,20,58.9,1.0
24490,Ford, Focus,2018,16460,Manual,19800,Petrol,145,41.5,2.0
24491,Ford, Ka+,2017,7440,Manual,5380,Petrol,145,57.7,1.2
24492,Ford, Edge,2017,18991,Manual,11841,Diesel,145,48.7,2.0
24493,Ford, Fiesta,2018,12491,Manual,6397,Petrol,145,56.5,1.0
24494,Ford, Fiesta,2013,6520,Manual,28411,Diesel,0,76.4,1.5
24495,Ford, Focus,2018,11341,Manual,18256,Petrol,145,61.4,1.0
24496,Ford, Fiesta,2016,7800,Manual,14994,Petrol,0,65.7,1.0
24497,Ford, Focus,2019,16770,Manual,12942,Diesel,145,74.3,1.5
24498,Ford, EcoSport,2016,8680,Manual,23919,Diesel,30,64.2,1.5
24499,Ford, Focus,2020,19995,Manual,403,Petrol,150,60.1,1.0
24500,Ford, Grand C-MAX,2017,12491,Manual,21689,Diesel,145,61.4,2.0
24501,Ford, Fiesta,2015,8291,Manual,20927,Petrol,0,65.7,1.0
24502,Ford, Focus,2018,11991,Manual,20595,Diesel,145,74.3,1.5
24503,Ford, Focus,2014,5700,Manual,68343,Diesel,20,67.3,1.6
24504,Ford, Fiesta,2016,8291,Manual,30155,Petrol,0,65.7,1.0
24505,Ford, Fiesta,2017,10891,Semi-Auto,11417,Petrol,145,54.3,1.0
24506,Ford, Focus,2018,15771,Manual,48905,Diesel,145,67.3,2.0
24507,Ford, Ka+,2017,7643,Manual,8895,Petrol,30,57.7,1.2
24508,Ford, Fiesta,2017,10503,Manual,7970,Petrol,145,65.7,1.0
24509,Ford, Ka+,2018,8343,Manual,7852,Petrol,145,57.7,1.2
24510,Ford, C-MAX,2017,7491,Manual,70629,Petrol,30,55.4,1.0
24511,Ford, Kuga,2017,16598,Automatic,10117,Petrol,235,38.2,1.5
24512,Ford, Focus,2017,10995,Manual,43578,Diesel,0,74.3,1.5
24513,Ford, Ka+,2018,8995,Manual,21992,Petrol,145,57.7,1.2
24514,Ford, Fiesta,2018,11995,Manual,6203,Petrol,145,58.9,1.0
24515,Ford, Fiesta,2018,12495,Manual,12135,Petrol,145,65.7,1.0
24516,Ford, Fiesta,2013,7995,Manual,45187,Petrol,0,65.7,1.0
24517,Ford, EcoSport,2018,13990,Semi-Auto,17461,Petrol,145,48.7,1.0
24518,Ford, Focus,2016,8691,Manual,46038,Diesel,0,74.3,1.5
24519,Ford, Focus,2016,8997,Manual,44139,Diesel,0,74.3,1.5
24520,Ford, Fiesta,2019,13130,Manual,2400,Petrol,145,48.7,1.1
24521,Ford, Fiesta,2019,15910,Manual,5752,Petrol,145,58.9,1.0
24522,Ford, Focus,2019,19780,Automatic,9605,Diesel,145,74.3,1.5
24523,Ford, Fiesta,2019,13130,Manual,2306,Petrol,145,48.7,1.1
24524,Ford, Focus,2019,17200,Automatic,2952,Petrol,145,51.4,1.0
24525,Ford, C-MAX,2017,11091,Manual,22813,Diesel,20,68.9,1.5
24526,Ford, Fiesta,2013,6100,Manual,38141,Petrol,0,65.7,1.0
24527,Ford, Fiesta,2016,9770,Manual,18703,Petrol,0,65.7,1.0
24528,Ford, Focus,2017,12091,Manual,25250,Diesel,0,74.3,1.5
24529,Ford, Fiesta,2013,7750,Manual,31933,Diesel,0,78.5,1.6
24530,Ford, Focus,2019,19160,Automatic,3418,Diesel,145,54.3,1.5
24531,Ford, Focus,2019,18791,Automatic,1704,Petrol,145,40.9,1.5
24532,Ford, Puma,2020,20890,Manual,2548,Petrol,150,50.4,1.0
24533,Ford, Kuga,2016,15371,Automatic,13179,Petrol,240,38.2,1.5
24534,Ford, Fiesta,2016,8290,Manual,18500,Petrol,125,54.3,1.2
24535,Ford, C-MAX,2013,6990,Manual,54178,Diesel,30,62.8,1.6
24536,Ford, Kuga,2018,17890,Semi-Auto,39821,Diesel,145,54.3,2.0
24537,Ford, Grand C-MAX,2016,11390,Automatic,27571,Diesel,30,58.9,1.5
24538,Ford, Fiesta,2018,10890,Manual,22451,Petrol,145,56.5,1.0
24539,Ford, Fiesta,2020,17990,Manual,494,Petrol,145,53.3,1.0
24540,Ford, Puma,2020,21990,Manual,1255,Petrol,145,50.4,1.0
24541,Ford, Kuga,2019,17998,Semi-Auto,11111,Diesel,145,37.2,2.0
24542,Ford, Fiesta,2018,10798,Manual,15051,Diesel,145,55.4,1.5
24543,Ford, Focus,2017,17450,Manual,15116,Petrol,145,41.5,2.0
24544,Ford, Fiesta,2015,9750,Semi-Auto,12000,Petrol,145,47.9,1.6
24545,Ford, Fiesta,2017,9695,Manual,21803,Petrol,145,62.8,1.0
24546,Ford, Kuga,2017,15495,Manual,21000,Diesel,125,60.1,2.0
24547,Ford, Kuga,2017,16998,Semi-Auto,35245,Diesel,150,54.3,2.0
24548,Ford, Fiesta,2013,4998,Manual,74512,Diesel,0,76.4,1.5
24549,Ford, Fiesta,2017,8498,Manual,22864,Petrol,150,64.2,1.1
24550,Ford, Focus,2019,16798,Manual,13415,Petrol,150,60.1,1.0
24551,Ford, Fiesta,2016,6298,Manual,69801,Diesel,0,88.3,1.5
24552,Ford, Focus,2018,12298,Manual,27494,Petrol,150,60.1,1.0
24553,Ford, Fiesta,2018,9998,Manual,12299,Petrol,150,55.4,1.1
24554,Ford, Fiesta,2019,9998,Manual,20991,Petrol,150,55.4,1.1
24555,Ford, Fiesta,2015,6298,Manual,60813,Petrol,0,65.7,1.0
24556,Ford, Fiesta,2014,6995,Manual,25000,Petrol,30,54.3,1.2
24557,Ford, Focus,2017,12100,Manual,13579,Diesel,145,74.3,1.5
24558,Ford, Kuga,2019,21995,Manual,4010,Petrol,145,34.4,1.5
24559,Ford, Ka+,2018,8995,Manual,16885,Petrol,145,57.7,1.2
24560,Ford, Fiesta,2015,7995,Manual,59255,Diesel,0,88.3,1.5
24561,Ford, Ka+,2018,8995,Manual,6757,Petrol,150,57.7,1.2
24562,Ford, KA,2015,5995,Manual,26333,Petrol,30,57.7,1.2
24563,Ford, EcoSport,2019,15995,Manual,13474,Petrol,150,51.4,1.0
24564,Ford, B-MAX,2016,8995,Manual,19995,Petrol,30,55.4,1.0
24565,Ford, Fiesta,2016,10790,Manual,15666,Petrol,20,62.8,1.0
24566,Ford, Kuga,2019,18990,Manual,2403,Diesel,145,45.6,1.5
24567,Ford, Kuga,2019,17990,Manual,7038,Petrol,145,34.4,1.5
24568,Ford, Ka+,2016,7490,Manual,28020,Petrol,30,57.7,1.2
24569,Ford, Fiesta,2019,16990,Manual,21322,Petrol,150,40.3,1.5
